,User-ID,ISBN,Book-Rating
324720,77181,0452260116,5
324728,77181,0553274295,8
324729,77181,0553277472,6
324734,77181,0609804138,10
324742,77181,067974388X,8
324744,77181,0684800713,10
324776,77181,1878424483,5
324821,77261,0345439104,5
324823,77261,044023722X,5
324825,77261,0688177859,7
324826,77261,0743418174,6
324827,77261,0743422007,4
324829,77261,0786886307,7
324885,77270,0373790198,8
324897,77270,038079456X,9
324900,77270,0380805707,9
324920,77270,0515130990,8
325040,77307,006098726X,8
325041,77307,0385484518,8
325042,77307,0385504209,8
325045,77307,0451187849,10
325046,77307,0451191145,10
325047,77307,0451191153,10
325048,77307,0671027344,9
325049,77307,0786868716,8
325114,77332,0385508042,7
325115,77332,0385510438,9
325140,77359,0061091944,5
325142,77359,0151002290,5
325144,77359,0375506276,5
325145,77359,0375725784,3
325146,77359,0517122707,9
325150,77359,1400031346,9
325168,77377,0375411550,8
325170,77377,0439087597,8
325176,77377,0842329129,8
325199,77383,034530988X,9
325200,77383,0345313097,9
325201,77383,0345313151,9
325203,77383,0345318854,9
325204,77383,0345318862,9
325205,77383,0345322231,9
325214,77383,0345338588,9
325215,77383,0345338715,8
325217,77383,0345347536,9
325218,77383,0345350588,9
325219,77383,0345354923,9
325220,77383,0345354931,9
325221,77383,0345358805,8
325227,77383,0345403959,9
325229,77383,0345434250,9
325231,77383,0380752891,9
325233,77383,0380759489,9
325234,77383,0380759497,9
325253,77383,0451458508,3
325258,77383,0553258540,5
325268,77383,0553565214,9
325269,77383,067081458X,7
325281,77383,0812511816,7
325283,77383,0812533666,8
325285,77383,0812548094,7
325286,77383,0812555112,9
325288,77383,0812570812,9
325299,77383,0886773776,9
325300,77383,0886773784,9
325303,77383,0920668372,8
325325,77400,0140276904,7
325330,77400,0749323388,7
325407,77480,0060977744,9
325413,77480,0061093084,10
325423,77480,0312981589,7
325427,77480,0345353145,8
325428,77480,0345361792,8
325430,77480,034540288X,8
325432,77480,034545104X,8
325433,77480,0345463153,7
325440,77480,0380720191,8
325448,77480,0380978857,8
325453,77480,0385472951,8
325455,77480,0399134409,7
325459,77480,0425119653,7
325460,77480,0425128164,7
325465,77480,0425172996,8
325476,77480,0441006930,7
325479,77480,0446322180,8
325485,77480,0446517380,6
325488,77480,0446602736,8
325491,77480,0446608815,8
325492,77480,0446610038,8
325494,77480,0446612545,8
325495,77480,0449003787,8
325500,77480,0451162145,9
325503,77480,0451409973,8
325506,77480,0515118656,8
325507,77480,051512558X,7
325512,77480,0553348981,10
325516,77480,0553582763,9
325525,77480,0671685635,8
325529,77480,0671798782,8
325531,77480,0679401385,7
325532,77480,0679419454,8
325533,77480,0679759263,8
325535,77480,0688084907,8
325536,77480,0743417682,8
325555,77480,0918949165,7
325557,77480,0966941411,8
325559,77480,0971263906,8
325560,77480,0971880107,2
325568,77480,1573229083,7
325587,77491,0345361792,10
325589,77491,0375703861,9
325596,77491,0425175367,9
325598,77491,044022392X,6
325599,77491,0441000916,5
325601,77491,0441002935,5
325602,77491,0441005241,5
325603,77491,0441005748,5
325604,77491,0441304834,5
325607,77491,067102423X,10
325608,77491,0671442686,10
325620,77499,0060294698,9
325623,77499,0312979975,10
325624,77499,0312984839,9
325625,77499,0373218257,9
325630,77499,0553278592,8
325835,77676,0440178002,8
325842,77676,0743418719,6
325905,77724,0140053204,6
325906,77724,0312282990,9
325907,77724,0312995423,8
325908,77724,0345422384,7
325909,77724,034543448X,8
325910,77724,0345434803,7
325912,77724,0385418493,7
325913,77724,0425158640,10
325914,77724,0441007554,8
325915,77724,0441102670,8
325916,77724,0441117732,9
325917,77724,0446610127,8
325923,77724,0553566067,9
325924,77724,0553580272,8
325925,77724,0553580337,8
325926,77724,0767902521,8
325927,77724,1400033543,6
325992,77772,0060248025,7
325993,77772,006050918X,9
325996,77772,0140348107,8
326007,77772,0439050006,7
326012,77772,0439404371,7
326014,77772,0440414806,8
326019,77772,059035342X,9
326021,77772,0807508527,7
326064,77809,006019491X,10
326068,77809,0060558865,9
326069,77809,0060928336,10
326070,77809,0060930535,8
326071,77809,0060987103,6
326095,77809,0142004030,9
326111,77809,0312263120,7
326114,77809,0312281250,8
326125,77809,0312872402,10
326133,77809,0316666343,5
326134,77809,0316735027,7
326138,77809,034073356X,8
326146,77809,0345436911,5
326168,77809,0375826688,8
326171,77809,0380778726,8
326178,77809,0385306059,4
326183,77809,0385424736,7
326191,77809,038550926X,6
326192,77809,0385509456,8
326202,77809,0425128164,7
326256,77809,0452282152,7
326275,77809,0525946284,9
326283,77809,0553106643,8
326293,77809,055329315X,8
326294,77809,0553296981,9
326322,77809,0670869902,4
326324,77809,0671002031,6
326326,77809,0671021001,5
326327,77809,0671024809,6
326334,77809,0671870998,9
326335,77809,0679412956,7
326336,77809,0679419462,9
326338,77809,0679429220,10
326340,77809,0679448594,6
326345,77809,0679767800,6
326350,77809,0684863472,10
326390,77809,0786806532,7
326392,77809,0786817089,8
326394,77809,0786866039,5
326408,77809,0812550706,9
326420,77809,0886773520,6
326533,77860,0316735736,6
326540,77860,0385720106,9
326543,77860,044021145X,8
326556,77860,0553582135,3
326562,77860,0743437810,10
326569,77860,1931561648,9
326611,77886,0671742493,7
326954,77940,0380789353,10
327005,77940,0380819627,10
327011,77940,0380820846,10
327087,77940,0449003884,10
327116,77940,0451409892,10
327137,77940,0515108030,8
327163,77940,0515130966,5
327198,77940,0553565060,8
327210,77940,0553574078,8
327257,77940,0671027581,10
327260,77940,0671034057,7
327297,77940,074340341X,10
327310,77940,0743456866,5
327409,77940,1551666758,7
327430,77940,155166948X,10
327516,78015,0060391626,10
327517,78015,0061092002,7
327518,78015,0061097101,9
327519,78015,006109921X,7
327520,78015,0316666343,8
327521,78015,0316789976,7
327523,78015,0345361792,10
327524,78015,0345409671,7
327525,78015,0375500510,9
327526,78015,0375506276,9
327527,78015,038070613X,10
327529,78015,0385720106,9
327530,78015,0425146812,7
327531,78015,0440224594,3
327532,78015,0440226430,8
327533,78015,0446672211,8
327534,78015,0553258001,10
327539,78015,0684848783,8
327543,78015,1573220876,10
327734,78265,0373483546,8
327741,78265,0671798782,8
327777,78323,0140481389,5
327778,78323,0345396812,5
327779,78323,0345419995,5
327787,78328,0345313860,8
327788,78328,0345335457,6
327789,78328,0345335511,6
327790,78328,0345335651,7
327791,78328,0345335708,7
327792,78328,0345337662,8
327793,78328,0345338715,7
327794,78328,0345351525,8
327795,78328,0345352661,6
327796,78328,0345358805,5
327797,78328,0345363310,6
327798,78328,0345369351,6
327799,78328,0345377591,6
327800,78328,034538475X,8
327801,78328,0345403959,7
327802,78328,0345409671,7
327803,78328,0345422554,7
327804,78328,0345434803,8
327806,78328,0743227441,9
327807,78328,0886774500,8
327936,78440,0345285980,9
327937,78440,0345334310,9
327938,78440,0345384911,10
327940,78440,0373484410,7
327941,78440,0385504209,8
327942,78440,0399151079,9
327943,78440,0399151443,8
327944,78440,0425195473,8
327946,78440,0441001416,8
327947,78440,0441003389,9
327948,78440,0446607657,9
327952,78440,0671867091,6
327964,78448,0060173289,8
327968,78448,006101351X,10
327970,78448,0070212570,9
327971,78448,0140089225,8
327976,78448,0316666343,9
327978,78448,0316782505,7
327983,78448,0345354621,8
327988,78448,0345368754,8
327990,78448,0345409973,8
327991,78448,0345425308,7
328002,78448,038542017X,7
328003,78448,0385484518,10
328007,78448,0393307050,10
328016,78448,0425083837,8
328020,78448,0425116840,8
328021,78448,0425119653,8
328023,78448,0425131769,8
328024,78448,0425136191,8
328025,78448,0425140032,8
328027,78448,0425158594,7
328028,78448,0425169863,9
328033,78448,0440224764,9
328035,78448,0440235162,8
328039,78448,0446519138,8
328050,78448,0449300021,10
328055,78448,0452260116,8
328066,78448,0553260111,8
328067,78448,055326351X,7
328071,78448,0553272225,8
328072,78448,0553273914,8
328074,78448,0553278118,9
328077,78448,0553573926,9
328081,78448,0670894370,10
328082,78448,0671026011,8
328085,78448,0671525743,8
328089,78448,0671726889,8
328091,78448,0671729411,9
328096,78448,067976402X,8
328097,78448,0684865742,8
328103,78448,0765346435,8
328107,78448,0804108897,7
328150,78469,0345443020,10
328153,78469,0446610771,10
328159,78469,0671721046,10
328210,78496,0385424736,8
328215,78496,0425107469,8
328216,78496,042511984X,8
328221,78496,0440117437,9
328226,78496,0553249754,8
328227,78496,0553266578,8
328229,78496,0553284118,8
328237,78496,0671534726,8
328238,78496,0671534734,8
328239,78496,0671534742,8
328241,78496,0786866462,10
328321,78553,006440188X,10
328336,78553,0345272579,10
328363,78553,0345316002,10
328367,78553,0345336038,10
328369,78553,0345339495,10
328375,78553,0345418794,10
328376,78553,0345423399,10
328379,78553,034544356X,10
328380,78553,0373153295,6
328383,78553,0380400634,10
328384,78553,0380702843,9
328386,78553,0380709562,10
328387,78553,0380750864,10
328388,78553,0380752999,10
328389,78553,0380753014,10
328390,78553,0380753022,9
328391,78553,0380756269,10
328392,78553,0380756285,10
328393,78553,0380756293,10
328394,78553,0380757478,10
328395,78553,0380762560,10
328397,78553,0380774933,10
328400,78553,0380871556,10
328402,78553,0380896931,10
328403,78553,0380899531,10
328419,78553,0395177111,10
328421,78553,0395257301,10
328425,78553,0399144463,9
328435,78553,0439064864,10
328436,78553,0439136350,10
328437,78553,0439139597,10
328438,78553,043935806X,10
328446,78553,0440209633,9
328460,78553,0440472091,10
328461,78553,0440472431,10
328464,78553,044048474X,10
328479,78553,0446515078,6
328482,78553,0446608122,8
328488,78553,0449206440,9
328492,78553,0451205561,8
328495,78553,0451402065,9
328499,78553,0451404327,10
328502,78553,0451456521,10
328503,78553,0515107662,9
328504,78553,0515109746,9
328505,78553,0515111317,9
328506,78553,0515112305,9
328507,78553,0515113514,9
328509,78553,0515115843,9
328510,78553,0515116246,9
328511,78553,0515119652,10
328513,78553,0515120448,9
328515,78553,0515130389,10
328521,78553,0517580497,9
328533,78553,0553258524,10
328534,78553,0553258559,10
328538,78553,0553285785,10
328540,78553,0553294903,10
328542,78553,0553296981,10
328547,78553,055358099X,10
328553,78553,0590353403,10
328555,78553,0609610597,9
328556,78553,0671003593,10
328558,78553,0671036505,9
328561,78553,0671450344,10
328566,78553,0671644459,10
328572,78553,067168972X,10
328574,78553,0671689762,10
328575,78553,0671705091,10
328578,78553,0671737791,9
328580,78553,0671739735,10
328581,78553,0671739743,10
328582,78553,067173976X,10
328586,78553,0671744577,10
328588,78553,0671744607,10
328589,78553,0671744623,10
328594,78553,0684847817,10
328608,78553,0767903595,10
328622,78553,0821766570,10
328628,78553,0875421180,10
328629,78553,0875421245,10
328634,78553,087542791X,9
328681,78564,0140042407,7
328682,78564,0345342968,5
328683,78564,0345404114,9
328684,78564,0345439104,8
328685,78564,0373250150,8
328686,78564,0446601985,5
328689,78564,1559029838,5
328692,78573,0060930535,6
328694,78573,0061054143,5
328696,78573,0380773155,9
328697,78573,0446679593,10
328698,78573,0451521285,5
328700,78573,0671776134,8
328724,78589,038531292X,5
328729,78589,0553382179,10
328731,78589,067976402X,1
328732,78589,0684832291,5
328741,78589,1576739759,10
328779,78619,0099527308,9
328826,78619,1853816000,8
328827,78619,1857022424,10
328863,78673,0140348107,10
328866,78673,0141312424,9
328869,78673,0440414806,10
328870,78673,0440904196,10
328899,78719,0140440046,6
328901,78719,0345413369,9
328904,78719,0440180295,9
328905,78719,0446603775,10
328909,78719,0486270629,4
328912,78719,0486290301,8
328914,78719,0553262505,6
328917,78719,0679750169,6
328919,78719,0684833395,9
328921,78719,0805062971,8
328927,78722,0060952970,10
328930,78722,0345391802,4
328933,78722,0671695304,5
328934,78722,0689817851,7
328971,78755,0380002930,10
328992,78755,3446173471,10
329008,78755,3518381768,8
329035,78761,3492045170,7
329064,78772,3462032283,8
329084,78773,3442435951,6
329125,78777,044651652X,10
329132,78777,0671724738,6
329140,78777,080410753X,9
329156,78778,0060086386,5
329157,78778,0060932813,7
329158,78778,0140179836,8
329159,78778,0140244824,9
329160,78778,0156007479,7
329161,78778,0312291639,9
329162,78778,0373250428,8
329163,78778,0380817683,6
329165,78778,0449908798,7
329167,78778,0451203771,6
329169,78778,0804117683,5
329170,78778,080411935X,10
329208,78783,0060922532,8
329216,78783,0060938412,8
329223,78783,0060987529,5
329305,78783,0140293248,7
329351,78783,0312423799,8
329412,78783,0316168815,9
329417,78783,0316666343,10
329421,78783,0316898163,8
329461,78783,0345377702,9
329481,78783,0345423291,10
329497,78783,0345443284,8
329498,78783,0345445848,10
329602,78783,0373790899,7
329630,78783,0373835876,7
329656,78783,0380718340,9
329666,78783,0380727293,8
329706,78783,038079487X,8
329750,78783,038081918X,7
329778,78783,0385318782,9
329780,78783,0385335482,8
329782,78783,0385335881,9
329783,78783,0385336179,9
329798,78783,0385720106,9
329802,78783,0393324826,10
329866,78783,0425147622,10
329872,78783,0425163407,9
329876,78783,0425169863,10
329881,78783,0425172546,9
329900,78783,0425192725,10
329902,78783,042519485X,7
329942,78783,0440215625,10
329959,78783,0440222656,9
329965,78783,044022425X,10
329981,78783,0440235154,8
329985,78783,0440235596,9
330002,78783,0441788386,10
330079,78783,0446610399,8
330087,78783,0446612944,8
330131,78783,0449221482,7
330132,78783,0449221490,8
330140,78783,0449223604,9
330148,78783,0449907481,7
330167,78783,0451166892,10
330210,78783,0451205561,8
330251,78783,0452281903,10
330256,78783,0452285186,9
330333,78783,0515134899,7
330347,78783,0525940413,7
330437,78783,0553566040,9
330457,78783,0553574116,9
330552,78783,0671036505,10
330559,78783,0671042505,8
330563,78783,0671042572,8
330608,78783,0671693816,8
330617,78783,0671727583,7
330707,78783,0684853515,7
330711,78783,0684872153,9
330724,78783,0743203631,8
330775,78783,0747541604,8
330793,78783,0767912918,7
330794,78783,0767915054,8
330816,78783,0802139868,4
330838,78783,080411868X,7
330842,78783,0805019375,8
330847,78783,0805063897,9
330912,78783,0836220870,9
330938,78783,089480829X,9
331016,78783,1558743669,10
331017,78783,1558745157,10
331022,78783,1573225789,8
331107,78834,0060256672,10
331108,78834,0060256737,10
331146,78834,0064472272,10
331157,78834,0140088393,10
331165,78834,014023828X,10
331170,78834,0140268863,10
331172,78834,014028009X,7
331174,78834,0140282777,8
331182,78834,0140440224,5
331188,78834,0142000221,10
331223,78834,031242227X,7
331246,78834,0316769487,10
331247,78834,0316776963,10
331248,78834,0316777730,6
331265,78834,0345342569,10
331296,78834,0345440145,10
331312,78834,0375421815,7
331315,78834,0375701907,8
331316,78834,0375703055,7
331328,78834,0375760911,8
331330,78834,0380002930,10
331335,78834,038070613X,10
331336,78834,0380708892,10
331362,78834,0385314280,10
331365,78834,0385333412,7
331370,78834,0385484011,6
331388,78834,0399140557,10
331390,78834,0399145990,10
331394,78834,0399501487,10
331400,78834,042513699X,8
331421,78834,043935806X,10
331422,78834,0439425220,10
331433,78834,0440220394,10
331449,78834,0440419468,10
331468,78834,0446532231,10
